PROFILE_ID,LATITUDE,LONGITUDE,TIME,PRES,TEMP,PSAL,REGION,MACRO_REGION,PLATFORM_NUMBER,CYCLE_NUMBER,SA,CT,SIGMA0
1,11.415,66.628,2020-01-01 01:51:52+00:00,1160.0,7.25977,35.1819335,arabian_sea,Indian Ocean,2901857,234,35.35791690041499,7.129691543554903,27.5512693517735
1,11.415,66.628,2020-01-01 01:51:52+00:00,1170.0,7.1849099999999995,35.172389800000005,arabian_sea,Indian Ocean,2901857,234,35.348394189218396,7.05460493607281,27.554403382534247
1,11.415,66.628,2020-01-01 01:51:52+00:00,1180.0,7.09881,35.1627865,arabian_sea,Indian Ocean,2901857,234,35.33881154236693,6.968396845660877,27.5589766913954
1,11.415,66.628,2020-01-01 01:51:52+00:00,1190.0,7.01968,35.1533114,arabian_sea,Indian Ocean,2901857,234,35.329357700005716,6.889099392632453,27.562607083774537
1,11.415,66.628,2020-01-01 01:51:52+00:00,1200.0,6.94576,35.1479882,arabian_sea,Indian Ocean,2901857,234,35.32407652126842,6.814903582470544,27.568726568308193
1,11.415,66.628,2020-01-01 01:51:52+00:00,1210.0,6.8939200000000005,35.1473393,arabian_sea,Indian Ocean,2901857,234,35.323493048692335,6.762503664206303,27.575472866049267
1,11.415,66.628,2020-01-01 01:51:52+00:00,1220.0,6.85388,35.1445029,arabian_sea,Indian Ocean,2901857,234,35.32071113236877,6.721827400221001,27.57886575536554
1,11.415,66.628,2020-01-01 01:51:52+00:00,1230.0,6.78186,35.13659,arabian_sea,Indian Ocean,2901857,234,35.312827253735435,6.649578195552588,27.58254160196134
1,11.415,66.628,2020-01-01 01:51:52+00:00,1240.0,6.7269000000000005,35.132435300000004,arabian_sea,Indian Ocean,2901857,234,35.308720401797025,6.59416527524221,27.586838607608115
1,11.415,66.628,2020-01-01 01:51:52+00:00,1250.0,6.657870000000001,35.1265528,arabian_sea,Indian Ocean,2901857,234,35.30287706059974,6.524860034957989,27.59160944871337
1,11.415,66.628,2020-01-01 01:51:52+00:00,1260.0,6.59879,35.1208792,arabian_sea,Indian Ocean,2901857,234,35.297243645421595,6.465407681309189,27.595171313183755
1,11.415,66.628,2020-01-01 01:51:52+00:00,1270.0,6.50382,35.1107715,arabian_sea,Indian Ocean,2901857,234,35.28715383293142,6.370514058894144,27.59991041021567
1,11.415,66.628,2020-01-01 01:51:52+00:00,1280.0,6.40084,35.0976891,arabian_sea,Indian Ocean,2901857,234,35.27407433141133,6.267752236415834,27.603234999051438
1,11.415,66.628,2020-01-01 01:51:52+00:00,1290.0,6.31385,35.0866725,arabian_sea,Indian Ocean,2901857,234,35.26307096455905,6.180792833897569,27.606000955214995
1,11.415,66.628,2020-01-01 01:51:52+00:00,1300.0,6.242900000000001,35.0804295,arabian_sea,Indian Ocean,2901857,234,35.25686516326641,6.109640851776728,27.610391420730366
